Category 	Threshold 	TP 	FP 	TN 	FN 	TPR 	FPR
SeqIdentity 	28.0 	21533 	740 	1595 	2023 	0.910216849136 	0.316916488223
SeqIdentity 	29.0 	21447 	721 	1614 	2109 	0.906581561483 	0.308779443255
SeqIdentity 	30.0 	21407 	710 	1625 	2149 	0.904890730016 	0.304068522484
SeqIdentity 	31.0 	21269 	685 	1650 	2287 	0.899057361457 	0.293361884368
SeqIdentity 	32.0 	21191 	673 	1662 	2365 	0.895760240098 	0.288222698073
SeqIdentity 	33.0 	21169 	669 	1666 	2387 	0.894830282792 	0.286509635974
SeqIdentity 	34.0 	20983 	619 	1716 	2573 	0.886967916473 	0.265096359743
SeqIdentity 	35.0 	20931 	613 	1722 	2625 	0.884769835567 	0.262526766595
SeqIdentity 	36.0 	20836 	595 	1740 	2720 	0.880754110834 	0.254817987152
SeqIdentity 	37.0 	20728 	573 	1762 	2828 	0.876188865875 	0.24539614561
SeqIdentity 	38.0 	20638 	563 	1772 	2918 	0.872384495075 	0.241113490364
SeqIdentity 	39.0 	20542 	552 	1783 	3014 	0.868326499556 	0.236402569593
SeqIdentity 	40.0 	20518 	551 	1784 	3038 	0.867312000676 	0.235974304069
SeqIdentity 	41.0 	20345 	521 	1814 	3211 	0.859999154584 	0.22312633833
SeqIdentity 	42.0 	20208 	505 	1830 	3348 	0.854208056812 	0.216274089936
SeqIdentity 	43.0 	20069 	488 	1847 	3487 	0.848332417466 	0.208993576017
SeqIdentity 	44.0 	20017 	475 	1860 	3539 	0.84613433656 	0.203426124197
SeqIdentity 	45.0 	19917 	468 	1867 	3639 	0.841907257894 	0.200428265525
SeqIdentity 	46.0 	19787 	457 	1878 	3769 	0.836412055628 	0.195717344754
SeqIdentity 	47.0 	19671 	437 	1898 	3885 	0.831508644376 	0.187152034261
SeqIdentity 	48.0 	19570 	428 	1907 	3986 	0.827239294923 	0.18329764454
SeqIdentity 	49.0 	19522 	426 	1909 	4034 	0.825210297164 	0.18244111349
SeqIdentity 	50.0 	19519 	426 	1909 	4037 	0.825083484804 	0.18244111349
SeqIdentity 	51.0 	19078 	377 	1958 	4478 	0.806442067887 	0.161456102784
SeqIdentity 	52.0 	19045 	374 	1961 	4511 	0.805047131927 	0.16017130621
SeqIdentity 	53.0 	18919 	363 	1972 	4637 	0.799721012808 	0.155460385439
SeqIdentity 	54.0 	18752 	357 	1978 	4804 	0.792661791436 	0.152890792291
SeqIdentity 	55.0 	18649 	351 	1984 	4907 	0.78830790041 	0.150321199143
SeqIdentity 	56.0 	18519 	339 	1996 	5037 	0.782812698144 	0.145182012848
SeqIdentity 	57.0 	18408 	332 	2003 	5148 	0.778120640825 	0.142184154176
SeqIdentity 	58.0 	18214 	323 	2012 	5342 	0.769920108213 	0.138329764454
SeqIdentity 	59.0 	18022 	315 	2020 	5534 	0.761804117175 	0.134903640257
SeqIdentity 	60.0 	17964 	310 	2025 	5592 	0.759352411548 	0.132762312634
SeqIdentity 	61.0 	17698 	286 	2049 	5858 	0.748108382297 	0.122483940043
SeqIdentity 	62.0 	17534 	277 	2058 	6022 	0.741175973285 	0.118629550321
SeqIdentity 	63.0 	17348 	265 	2070 	6208 	0.733313606966 	0.113490364026
SeqIdentity 	64.0 	17224 	254 	2081 	6332 	0.72807202942 	0.108779443255
SeqIdentity 	65.0 	17009 	250 	2085 	6547 	0.718983810289 	0.107066381156
SeqIdentity 	66.0 	16885 	246 	2089 	6671 	0.713742232743 	0.105353319058
SeqIdentity 	67.0 	16507 	215 	2120 	7049 	0.697763875386 	0.0920770877944
SeqIdentity 	68.0 	16491 	215 	2120 	7065 	0.697087542799 	0.0920770877944
SeqIdentity 	69.0 	16242 	208 	2127 	7314 	0.686562116921 	0.0890792291221
SeqIdentity 	70.0 	16127 	205 	2130 	7429 	0.681700976455 	0.0877944325482
SeqIdentity 	71.0 	15861 	190 	2145 	7695 	0.670456947204 	0.0813704496788
SeqIdentity 	72.0 	15664 	176 	2159 	7892 	0.662129602232 	0.075374732334
SeqIdentity 	73.0 	15454 	162 	2173 	8102 	0.653252737033 	0.0693790149893
SeqIdentity 	74.0 	15253 	159 	2176 	8303 	0.644756308915 	0.0680942184154
SeqIdentity 	75.0 	15224 	157 	2178 	8332 	0.643530456102 	0.0672376873662
SeqIdentity 	76.0 	14804 	143 	2192 	8752 	0.625776725705 	0.0612419700214
SeqIdentity 	77.0 	14444 	134 	2201 	9112 	0.610559242508 	0.0573875802998
SeqIdentity 	78.0 	14274 	131 	2204 	9282 	0.603373208775 	0.0561027837259
SeqIdentity 	79.0 	14049 	118 	2217 	9507 	0.593862281777 	0.0505353319058
SeqIdentity 	80.0 	14001 	118 	2217 	9555 	0.591833284017 	0.0505353319058
SeqIdentity 	81.0 	13414 	112 	2223 	10142 	0.567020332248 	0.047965738758
SeqIdentity 	82.0 	13143 	108 	2227 	10413 	0.555564949064 	0.0462526766595
SeqIdentity 	83.0 	12977 	105 	2230 	10579 	0.548547998478 	0.0449678800857
SeqIdentity 	84.0 	12584 	98 	2237 	10972 	0.531935579321 	0.0419700214133
SeqIdentity 	85.0 	12278 	94 	2241 	11278 	0.519000718603 	0.0402569593148
SeqIdentity 	86.0 	11885 	89 	2246 	11671 	0.502388299446 	0.0381156316916
SeqIdentity 	87.0 	11571 	86 	2249 	11985 	0.489115272435 	0.0368308351178
SeqIdentity 	88.0 	11251 	76 	2259 	12305 	0.475588620704 	0.0325481798715
SeqIdentity 	89.0 	10812 	67 	2268 	12744 	0.457031745361 	0.0286937901499
SeqIdentity 	90.0 	10640 	66 	2269 	12916 	0.449761170055 	0.0282655246253
SeqIdentity 	91.0 	9722 	57 	2278 	13834 	0.410956587902 	0.0244111349036
SeqIdentity 	92.0 	9306 	53 	2282 	14250 	0.393371940652 	0.0226980728051
SeqIdentity 	93.0 	8570 	50 	2285 	14986 	0.362260641671 	0.0214132762313
SeqIdentity 	94.0 	8046 	46 	2289 	15510 	0.340110749461 	0.0197002141328
SeqIdentity 	95.0 	7420 	42 	2293 	16136 	0.313649237012 	0.0179871520343
SeqIdentity 	96.0 	6530 	41 	2294 	17026 	0.276028236885 	0.0175588865096
SeqIdentity 	97.0 	6034 	37 	2298 	17522 	0.255061926702 	0.0158458244111
SeqIdentity 	98.0 	5963 	37 	2298 	17593 	0.25206070085 	0.0158458244111
SeqIdentity 	99.0 	5946 	37 	2298 	17610 	0.251342097476 	0.0158458244111
SeqIdentity 	100.0 	5946 	37 	2298 	17610 	0.251342097476 	0.0158458244111
Clustermembers 	0 	11968 	273 	2062 	11689 	0.505896774739 	0.116916488223
Clustermembers 	1 	11968 	273 	2062 	11689 	0.505896774739 	0.116916488223
Clustermembers 	2 	11964 	273 	2062 	11693 	0.505727691592 	0.116916488223
Clustermembers 	3 	11946 	273 	2062 	11711 	0.504966817432 	0.116916488223
Clustermembers 	4 	11902 	259 	2076 	11755 	0.503106902819 	0.110920770878
Clustermembers 	5 	11772 	237 	2098 	11885 	0.497611700554 	0.101498929336
Clustermembers 	6 	11496 	211 	2124 	12161 	0.485944963436 	0.0903640256959
Clustermembers 	7 	11020 	195 	2140 	12637 	0.465824068986 	0.0835117773019
Clustermembers 	8 	10575 	172 	2163 	13082 	0.447013568923 	0.0736616702355
Clustermembers 	9 	10060 	159 	2176 	13597 	0.425244113793 	0.0680942184154
Clustermembers 	10 	9730 	143 	2192 	13927 	0.411294754195 	0.0612419700214
Clustermembers 	11 	9296 	126 	2209 	14361 	0.392949232785 	0.0539614561028
Clustermembers 	12 	8853 	120 	2215 	14804 	0.374223274295 	0.051391862955
Clustermembers 	13 	8427 	111 	2224 	15230 	0.356215919178 	0.0475374732334
Clustermembers 	14 	8015 	100 	2235 	15642 	0.338800355075 	0.0428265524625
Clustermembers 	15 	7707 	96 	2239 	15950 	0.325780952784 	0.041113490364
Clustermembers 	16 	7388 	94 	2241 	16269 	0.312296571839 	0.0402569593148
Clustermembers 	17 	7095 	88 	2247 	16562 	0.299911231348 	0.037687366167
Clustermembers 	18 	6760 	80 	2255 	16897 	0.285750517817 	0.03426124197
Clustermembers 	19 	6480 	77 	2258 	17177 	0.273914697553 	0.0329764453961
Clustermembers 	20 	6260 	72 	2263 	17397 	0.264615124487 	0.030835117773
Clustermembers 	21 	6054 	62 	2273 	17603 	0.255907342436 	0.0265524625268
Clustermembers 	22 	5874 	61 	2274 	17783 	0.248298600837 	0.0261241970021
Clustermembers 	23 	5722 	59 	2276 	17935 	0.241873441265 	0.0252676659529
Clustermembers 	24 	5573 	57 	2278 	18084 	0.235575094053 	0.0244111349036
Clustermembers 	25 	5423 	55 	2280 	18234 	0.229234476054 	0.0235546038544
Clustermembers 	26 	5310 	52 	2283 	18347 	0.224457877161 	0.0222698072805
Clustermembers 	27 	5181 	48 	2287 	18476 	0.219004945682 	0.020556745182
Clustermembers 	28 	5066 	41 	2294 	18591 	0.214143805216 	0.0175588865096
Clustermembers 	29 	4937 	38 	2297 	18720 	0.208690873737 	0.0162740899358
Clustermembers 	30 	4813 	37 	2298 	18844 	0.203449296191 	0.0158458244111
Clustermembers 	31 	4701 	36 	2299 	18956 	0.198714968086 	0.0154175588865
Clustermembers 	32 	4571 	35 	2300 	19086 	0.19321976582 	0.0149892933619
Clustermembers 	33 	4502 	34 	2301 	19155 	0.19030308154 	0.0145610278373
Clustermembers 	34 	4390 	32 	2303 	19267 	0.185568753435 	0.013704496788
Clustermembers 	35 	4262 	32 	2303 	19395 	0.180158092742 	0.013704496788
Clustermembers 	36 	4219 	32 	2303 	19438 	0.178340448916 	0.013704496788
Clustermembers 	37 	4122 	31 	2304 	19535 	0.17424018261 	0.0132762312634
Clustermembers 	38 	4107 	30 	2305 	19550 	0.17360612081 	0.0128479657388
Clustermembers 	39 	4065 	25 	2310 	19592 	0.17183074777 	0.0107066381156
Clustermembers 	40 	3987 	24 	2311 	19670 	0.168533626411 	0.010278372591
Clustermembers 	41 	3935 	24 	2311 	19722 	0.166335545505 	0.010278372591
Clustermembers 	42 	3864 	21 	2314 	19793 	0.163334319652 	0.00899357601713
Clustermembers 	43 	3804 	19 	2316 	19853 	0.160798072452 	0.00813704496788
Clustermembers 	44 	3674 	18 	2317 	19983 	0.155302870186 	0.00770877944325
Clustermembers 	45 	3624 	17 	2318 	20033 	0.153189330853 	0.00728051391863
Clustermembers 	46 	3561 	17 	2318 	20096 	0.150526271294 	0.00728051391863
Clustermembers 	47 	3470 	17 	2318 	20187 	0.146679629708 	0.00728051391863
Clustermembers 	48 	3437 	17 	2318 	20220 	0.145284693748 	0.00728051391863
Clustermembers 	49 	3328 	17 	2318 	20329 	0.140677178002 	0.00728051391863
Clustermembers 	50 	3275 	17 	2318 	20382 	0.138436826309 	0.00728051391863
Clustermembers 	51 	3245 	16 	2319 	20412 	0.13716870271 	0.006852248394
Clustermembers 	52 	3182 	16 	2319 	20475 	0.13450564315 	0.006852248394
Clustermembers 	53 	3156 	16 	2319 	20501 	0.133406602697 	0.006852248394
Clustermembers 	54 	3094 	16 	2319 	20563 	0.130785813924 	0.006852248394
Clustermembers 	55 	3054 	15 	2320 	20603 	0.129094982458 	0.00642398286938
Clustermembers 	56 	3049 	15 	2320 	20608 	0.128883628524 	0.00642398286938
Clustermembers 	57 	3010 	15 	2320 	20647 	0.127235067845 	0.00642398286938
Clustermembers 	58 	2994 	14 	2321 	20663 	0.126558735258 	0.00599571734475
Clustermembers 	59 	2982 	14 	2321 	20675 	0.126051485818 	0.00599571734475
Clustermembers 	60 	2952 	14 	2321 	20705 	0.124783362218 	0.00599571734475
Clustermembers 	61 	2927 	14 	2321 	20730 	0.123726592552 	0.00599571734475
Clustermembers 	62 	2868 	13 	2322 	20789 	0.121232616139 	0.00556745182013
Clustermembers 	63 	2787 	13 	2322 	20870 	0.11780868242 	0.00556745182013
Clustermembers 	64 	2726 	13 	2322 	20931 	0.115230164433 	0.00556745182013
Clustermembers 	65 	2693 	12 	2323 	20964 	0.113835228474 	0.0051391862955
Clustermembers 	66 	2668 	10 	2325 	20989 	0.112778458807 	0.00428265524625
Clustermembers 	67 	2623 	10 	2325 	21034 	0.110876273407 	0.00428265524625
Clustermembers 	68 	2556 	9 	2326 	21101 	0.108044130701 	0.00385438972163
Clustermembers 	69 	2549 	9 	2326 	21108 	0.107748235195 	0.00385438972163
Clustermembers 	70 	2528 	9 	2326 	21129 	0.106860548675 	0.00385438972163
Clustermembers 	71 	2454 	9 	2326 	21203 	0.103732510462 	0.00385438972163
Clustermembers 	72 	2421 	7 	2328 	21236 	0.102337574502 	0.00299785867238
Clustermembers 	73 	2368 	7 	2328 	21289 	0.100097222809 	0.00299785867238
Clustermembers 	74 	2338 	7 	2328 	21319 	0.0988290992095 	0.00299785867238
Clustermembers 	75 	2338 	7 	2328 	21319 	0.0988290992095 	0.00299785867238
Clustermembers 	76 	2300 	7 	2328 	21357 	0.0972228093165 	0.00299785867238
Clustermembers 	77 	2213 	7 	2328 	21444 	0.0935452508771 	0.00299785867238
Clustermembers 	78 	2157 	7 	2328 	21500 	0.0911780868242 	0.00299785867238
Clustermembers 	79 	2112 	7 	2328 	21545 	0.0892759014245 	0.00299785867238
Clustermembers 	80 	1982 	7 	2328 	21675 	0.0837806991588 	0.00299785867238
Clustermembers 	81 	1980 	7 	2328 	21677 	0.0836961575855 	0.00299785867238
Clustermembers 	82 	1887 	7 	2328 	21770 	0.0797649744262 	0.00299785867238
Clustermembers 	83 	1753 	7 	2328 	21904 	0.0741006890138 	0.00299785867238
Clustermembers 	84 	1753 	7 	2328 	21904 	0.0741006890138 	0.00299785867238
Clustermembers 	85 	1753 	7 	2328 	21904 	0.0741006890138 	0.00299785867238
Clustermembers 	86 	1704 	7 	2328 	21953 	0.0720294204675 	0.00299785867238
Clustermembers 	87 	1628 	7 	2328 	22029 	0.0688168406814 	0.00299785867238
Clustermembers 	88 	1628 	7 	2328 	22029 	0.0688168406814 	0.00299785867238
Clustermembers 	89 	1628 	7 	2328 	22029 	0.0688168406814 	0.00299785867238
Clustermembers 	90 	1597 	7 	2328 	22060 	0.067506446295 	0.00299785867238
Clustermembers 	91 	1563 	7 	2328 	22094 	0.0660692395485 	0.00299785867238
Clustermembers 	92 	1528 	7 	2328 	22129 	0.0645897620155 	0.00299785867238
Clustermembers 	93 	1491 	7 	2328 	22166 	0.0630257429091 	0.00299785867238
Clustermembers 	94 	1458 	7 	2328 	22199 	0.0616308069493 	0.00299785867238
Clustermembers 	95 	1458 	7 	2328 	22199 	0.0616308069493 	0.00299785867238
Clustermembers 	96 	1349 	7 	2328 	22308 	0.0570232912034 	0.00299785867238
Clustermembers 	97 	1349 	7 	2328 	22308 	0.0570232912034 	0.00299785867238
Clustermembers 	98 	1349 	7 	2328 	22308 	0.0570232912034 	0.00299785867238
Clustermembers 	99 	1306 	7 	2328 	22351 	0.0552056473771 	0.00299785867238
Clustermembers 	100 	1306 	7 	2328 	22351 	0.0552056473771 	0.00299785867238
TypeIdentity 	0.0 	23657 	2335 	0 	0 	1.0 	1.0
TypeIdentity 	1.0 	23657 	2328 	7 	0 	1.0 	0.997002141328
TypeIdentity 	2.0 	23650 	2316 	19 	7 	0.999704104493 	0.991862955032
TypeIdentity 	3.0 	23625 	2292 	43 	32 	0.998647334827 	0.981584582441
TypeIdentity 	4.0 	23597 	2239 	96 	60 	0.9974637528 	0.958886509636
TypeIdentity 	5.0 	23478 	2173 	162 	179 	0.992433529188 	0.930620985011
TypeIdentity 	6.0 	23416 	2098 	237 	241 	0.989812740415 	0.898501070664
TypeIdentity 	7.0 	23377 	2060 	275 	280 	0.988164179735 	0.882226980728
TypeIdentity 	8.0 	23355 	1996 	339 	302 	0.987234222429 	0.854817987152
TypeIdentity 	9.0 	23307 	1945 	390 	350 	0.985205224669 	0.832976445396
TypeIdentity 	10.0 	23255 	1902 	433 	402 	0.983007143763 	0.814561027837
TypeIdentity 	11.0 	23210 	1849 	486 	447 	0.981104958363 	0.791862955032
TypeIdentity 	12.0 	23166 	1798 	537 	491 	0.97924504375 	0.770021413276
TypeIdentity 	13.0 	23107 	1763 	572 	550 	0.976751067337 	0.755032119914
TypeIdentity 	14.0 	23080 	1739 	596 	577 	0.975609756098 	0.744753747323
TypeIdentity 	15.0 	23053 	1701 	634 	604 	0.974468444858 	0.728479657388
TypeIdentity 	16.0 	23029 	1670 	665 	628 	0.973453945978 	0.715203426124
TypeIdentity 	17.0 	22976 	1618 	717 	681 	0.971213594285 	0.692933618844
TypeIdentity 	18.0 	22953 	1593 	742 	704 	0.970241366192 	0.682226980728
TypeIdentity 	19.0 	22924 	1569 	766 	733 	0.969015513379 	0.671948608137
TypeIdentity 	20.0 	22908 	1552 	783 	749 	0.968339180792 	0.664668094218
TypeIdentity 	21.0 	22854 	1490 	845 	803 	0.966056558313 	0.638115631692
TypeIdentity 	22.0 	22811 	1468 	867 	846 	0.964238914486 	0.62869379015
TypeIdentity 	23.0 	22778 	1444 	891 	879 	0.962843978526 	0.618415417559
TypeIdentity 	24.0 	22743 	1411 	924 	914 	0.961364500993 	0.604282655246
TypeIdentity 	25.0 	22725 	1399 	936 	932 	0.960603626833 	0.599143468951
TypeIdentity 	26.0 	22650 	1350 	985 	1007 	0.957433317834 	0.578158458244
TypeIdentity 	27.0 	22599 	1317 	1018 	1058 	0.955277507714 	0.564025695931
TypeIdentity 	28.0 	22565 	1291 	1044 	1092 	0.953840300968 	0.552890792291
TypeIdentity 	29.0 	22509 	1257 	1078 	1148 	0.951473136915 	0.538329764454
TypeIdentity 	30.0 	22484 	1237 	1098 	1173 	0.950416367249 	0.529764453961
TypeIdentity 	31.0 	22414 	1204 	1131 	1243 	0.947457412182 	0.515631691649
TypeIdentity 	32.0 	22371 	1190 	1145 	1286 	0.945639768356 	0.509635974304
TypeIdentity 	33.0 	22356 	1185 	1150 	1301 	0.945005706556 	0.507494646681
TypeIdentity 	34.0 	22245 	1136 	1199 	1412 	0.940313649237 	0.486509635974
TypeIdentity 	35.0 	22215 	1131 	1204 	1442 	0.939045525637 	0.484368308351
TypeIdentity 	36.0 	22147 	1105 	1230 	1510 	0.936171112144 	0.473233404711
TypeIdentity 	37.0 	22097 	1079 	1256 	1560 	0.934057572811 	0.462098501071
TypeIdentity 	38.0 	22049 	1058 	1277 	1608 	0.932028575052 	0.453104925054
TypeIdentity 	39.0 	21987 	1047 	1288 	1670 	0.929407786279 	0.448394004283
TypeIdentity 	40.0 	21972 	1042 	1293 	1685 	0.928773724479 	0.44625267666
TypeIdentity 	41.0 	21859 	1001 	1334 	1798 	0.923997125587 	0.42869379015
TypeIdentity 	42.0 	21789 	984 	1351 	1868 	0.92103817052 	0.421413276231
TypeIdentity 	43.0 	21696 	965 	1370 	1961 	0.917106987361 	0.413276231263
TypeIdentity 	44.0 	21664 	959 	1376 	1993 	0.915754322188 	0.410706638116
TypeIdentity 	45.0 	21602 	947 	1388 	2055 	0.913133533415 	0.40556745182
TypeIdentity 	46.0 	21514 	929 	1406 	2143 	0.909413704189 	0.397858672377
TypeIdentity 	47.0 	21442 	912 	1423 	2215 	0.90637020755 	0.390578158458
TypeIdentity 	48.0 	21379 	895 	1440 	2278 	0.90370714799 	0.38329764454
TypeIdentity 	49.0 	21344 	889 	1446 	2313 	0.902227670457 	0.380728051392
TypeIdentity 	50.0 	21340 	889 	1446 	2317 	0.90205858731 	0.380728051392
TypeIdentity 	51.0 	21023 	820 	1515 	2634 	0.888658747939 	0.351177730193
TypeIdentity 	52.0 	20998 	816 	1519 	2659 	0.887601978273 	0.349464668094
TypeIdentity 	53.0 	20908 	803 	1532 	2749 	0.883797607473 	0.343897216274
TypeIdentity 	54.0 	20798 	791 	1544 	2859 	0.879147820941 	0.338758029979
TypeIdentity 	55.0 	20737 	782 	1553 	2920 	0.876569302955 	0.334903640257
TypeIdentity 	56.0 	20655 	767 	1568 	3002 	0.873103098449 	0.328479657388
TypeIdentity 	57.0 	20577 	763 	1572 	3080 	0.869805977089 	0.326766595289
TypeIdentity 	58.0 	20452 	747 	1588 	3205 	0.864522128757 	0.319914346895
TypeIdentity 	59.0 	20309 	736 	1599 	3348 	0.858477406265 	0.315203426124
TypeIdentity 	60.0 	20267 	732 	1603 	3390 	0.856702033225 	0.313490364026
TypeIdentity 	61.0 	20096 	690 	1645 	3561 	0.849473728706 	0.295503211991
TypeIdentity 	62.0 	19972 	682 	1653 	3685 	0.84423215116 	0.292077087794
TypeIdentity 	63.0 	19843 	666 	1669 	3814 	0.838779219681 	0.2852248394
TypeIdentity 	64.0 	19740 	645 	1690 	3917 	0.834425328655 	0.276231263383
TypeIdentity 	65.0 	19551 	636 	1699 	4106 	0.826436149977 	0.272376873662
TypeIdentity 	66.0 	19450 	630 	1705 	4207 	0.822166800524 	0.269807280514
TypeIdentity 	67.0 	19133 	584 	1751 	4524 	0.808766961153 	0.250107066381
TypeIdentity 	68.0 	19117 	582 	1753 	4540 	0.808090628567 	0.249250535332
TypeIdentity 	69.0 	18929 	574 	1761 	4728 	0.800143720675 	0.245824411135
TypeIdentity 	70.0 	18858 	565 	1770 	4799 	0.797142494822 	0.241970021413
TypeIdentity 	71.0 	18645 	542 	1793 	5012 	0.788138817263 	0.232119914347
TypeIdentity 	72.0 	18478 	526 	1809 	5179 	0.781079595891 	0.225267665953
TypeIdentity 	73.0 	18314 	505 	1830 	5343 	0.774147186879 	0.216274089936
TypeIdentity 	74.0 	18145 	491 	1844 	5512 	0.767003423934 	0.210278372591
TypeIdentity 	75.0 	18125 	490 	1845 	5532 	0.766158008201 	0.209850107066
TypeIdentity 	76.0 	17751 	467 	1868 	5906 	0.75034873399 	0.2
TypeIdentity 	77.0 	17442 	444 	1891 	6215 	0.737287060912 	0.190149892934
TypeIdentity 	78.0 	17294 	429 	1906 	6363 	0.731030984487 	0.183725910064
TypeIdentity 	79.0 	17061 	414 	1921 	6596 	0.721181891195 	0.177301927195
TypeIdentity 	80.0 	17012 	407 	1928 	6645 	0.719110622649 	0.174304068522
TypeIdentity 	81.0 	16452 	380 	1955 	7205 	0.695438982119 	0.162740899358
TypeIdentity 	82.0 	16204 	372 	1963 	7453 	0.684955827028 	0.159314775161
TypeIdentity 	83.0 	16061 	354 	1981 	7596 	0.678911104536 	0.151605995717
TypeIdentity 	84.0 	15667 	334 	2001 	7990 	0.662256414592 	0.143040685225
TypeIdentity 	85.0 	15387 	320 	2015 	8270 	0.650420594327 	0.13704496788
TypeIdentity 	86.0 	15006 	303 	2032 	8651 	0.63431542461 	0.129764453961
TypeIdentity 	87.0 	14663 	292 	2043 	8994 	0.619816544786 	0.125053533191
TypeIdentity 	88.0 	14327 	275 	2060 	9330 	0.605613560468 	0.117773019272
TypeIdentity 	89.0 	13840 	256 	2079 	9817 	0.585027687365 	0.109635974304
TypeIdentity 	90.0 	13663 	253 	2082 	9994 	0.577545758127 	0.10835117773
TypeIdentity 	91.0 	12652 	228 	2107 	11005 	0.534809992814 	0.0976445396146
TypeIdentity 	92.0 	12187 	217 	2118 	11470 	0.515154077017 	0.0929336188437
TypeIdentity 	93.0 	11315 	200 	2135 	12342 	0.47829395105 	0.0856531049251
TypeIdentity 	94.0 	10685 	187 	2148 	12972 	0.451663355455 	0.0800856531049
TypeIdentity 	95.0 	9957 	173 	2162 	13700 	0.420890222767 	0.0740899357602
TypeIdentity 	96.0 	8810 	161 	2174 	14847 	0.372405630469 	0.0689507494647
TypeIdentity 	97.0 	8098 	147 	2188 	15559 	0.342308830367 	0.0629550321199
TypeIdentity 	98.0 	7967 	141 	2194 	15690 	0.336771357315 	0.0603854389722
TypeIdentity 	99.0 	7929 	141 	2194 	15728 	0.335165067422 	0.0603854389722
TypeIdentity 	100.0 	7929 	138 	2197 	15728 	0.335165067422 	0.0591006423983
TotalEvidence 	0 	23657 	2335 	0 	0 	1.0 	1.0
TotalEvidence 	1 	23654 	2259 	76 	3 	0.99987318764 	0.967451820128
TotalEvidence 	2 	23593 	2196 	139 	64 	0.997294669654 	0.940471092077
TotalEvidence 	3 	23475 	2098 	237 	182 	0.992306716828 	0.898501070664
TotalEvidence 	4 	23235 	1964 	371 	422 	0.98216172803 	0.841113490364
TotalEvidence 	5 	22996 	1882 	453 	661 	0.972059010018 	0.805995717345
TotalEvidence 	6 	22705 	1770 	565 	952 	0.9597582111 	0.758029978587
TotalEvidence 	7 	22331 	1687 	648 	1326 	0.94394893689 	0.722483940043
TotalEvidence 	8 	21952 	1604 	731 	1705 	0.927928308746 	0.686937901499
TotalEvidence 	9 	21553 	1493 	842 	2104 	0.911062264869 	0.639400428266
TotalEvidence 	10 	21159 	1392 	943 	2498 	0.894407574925 	0.596145610278
TotalEvidence 	11 	20662 	1301 	1034 	2995 	0.873398993955 	0.557173447537
TotalEvidence 	12 	20109 	1225 	1110 	3548 	0.850023248933 	0.524625267666
TotalEvidence 	13 	19561 	1161 	1174 	4096 	0.826858857843 	0.49721627409
TotalEvidence 	14 	19108 	1087 	1248 	4549 	0.807710191487 	0.465524625268
TotalEvidence 	15 	18699 	1017 	1318 	4958 	0.790421439743 	0.435546038544
TotalEvidence 	16 	18234 	968 	1367 	5423 	0.770765523946 	0.414561027837
TotalEvidence 	17 	17728 	929 	1406 	5929 	0.749376505897 	0.397858672377
