Category 	Threshold 	TP 	FP 	TN 	FN 	TPR 	FPR
SeqIdentity 	22.0 	21959 	924 	1411 	1539 	0.930505529895 	0.395717344754
SeqIdentity 	23.0 	21893 	892 	1443 	1605 	0.92770880122 	0.382012847966
SeqIdentity 	24.0 	21827 	862 	1473 	1671 	0.924912072545 	0.369164882227
SeqIdentity 	25.0 	21801 	854 	1481 	1697 	0.923810330946 	0.36573875803
SeqIdentity 	26.0 	21648 	794 	1541 	1850 	0.917327005382 	0.340042826552
SeqIdentity 	27.0 	21552 	767 	1568 	1946 	0.9132590364 	0.328479657388
SeqIdentity 	28.0 	21479 	740 	1595 	2019 	0.910165684987 	0.316916488223
SeqIdentity 	29.0 	21394 	721 	1614 	2104 	0.906563837451 	0.308779443255
SeqIdentity 	30.0 	21354 	710 	1625 	2144 	0.904868850375 	0.304068522484
SeqIdentity 	31.0 	21216 	685 	1650 	2282 	0.899021144964 	0.293361884368
SeqIdentity 	32.0 	21138 	673 	1662 	2360 	0.895715920166 	0.288222698073
SeqIdentity 	33.0 	21116 	669 	1666 	2382 	0.894783677274 	0.286509635974
SeqIdentity 	34.0 	20930 	619 	1716 	2568 	0.886901987372 	0.265096359743
SeqIdentity 	35.0 	20878 	613 	1722 	2620 	0.884698504174 	0.262526766595
SeqIdentity 	36.0 	20783 	595 	1740 	2715 	0.880672909869 	0.254817987152
SeqIdentity 	37.0 	20675 	573 	1762 	2823 	0.876096444765 	0.24539614561
SeqIdentity 	38.0 	20585 	563 	1772 	2913 	0.872282723844 	0.241113490364
SeqIdentity 	39.0 	20489 	552 	1783 	3009 	0.868214754862 	0.236402569593
SeqIdentity 	40.0 	20465 	551 	1784 	3033 	0.867197762617 	0.235974304069
SeqIdentity 	41.0 	20292 	521 	1814 	3206 	0.859866943515 	0.22312633833
SeqIdentity 	42.0 	20155 	505 	1830 	3343 	0.85406161278 	0.216274089936
SeqIdentity 	43.0 	20019 	488 	1847 	3479 	0.848298656723 	0.208993576017
SeqIdentity 	44.0 	19967 	475 	1860 	3531 	0.846095173524 	0.203426124197
SeqIdentity 	45.0 	19867 	468 	1867 	3631 	0.841857705835 	0.200428265525
SeqIdentity 	46.0 	19737 	457 	1878 	3761 	0.836348997839 	0.195717344754
SeqIdentity 	47.0 	19621 	437 	1898 	3877 	0.831433535319 	0.187152034261
SeqIdentity 	48.0 	19520 	428 	1907 	3978 	0.827153692953 	0.18329764454
SeqIdentity 	49.0 	19472 	426 	1909 	4026 	0.825119708462 	0.18244111349
SeqIdentity 	50.0 	19469 	426 	1909 	4029 	0.824992584432 	0.18244111349
SeqIdentity 	51.0 	19032 	377 	1958 	4466 	0.806474850629 	0.161456102784
SeqIdentity 	52.0 	18999 	374 	1961 	4499 	0.805076486292 	0.16017130621
SeqIdentity 	53.0 	18873 	363 	1972 	4625 	0.799737277003 	0.155460385439
SeqIdentity 	54.0 	18706 	357 	1978 	4792 	0.792660705962 	0.152890792291
SeqIdentity 	55.0 	18603 	351 	1984 	4895 	0.788296114242 	0.150321199143
SeqIdentity 	56.0 	18473 	339 	1996 	5025 	0.782787406246 	0.145182012848
SeqIdentity 	57.0 	18362 	332 	2003 	5136 	0.778083817111 	0.142184154176
SeqIdentity 	58.0 	18172 	323 	2012 	5326 	0.770032628501 	0.138329764454
SeqIdentity 	59.0 	17980 	315 	2020 	5518 	0.761896690538 	0.134903640257
SeqIdentity 	60.0 	17922 	310 	2025 	5576 	0.759438959278 	0.132762312634
SeqIdentity 	61.0 	17656 	286 	2049 	5842 	0.748167295224 	0.122483940043
SeqIdentity 	62.0 	17492 	277 	2058 	6006 	0.741217848214 	0.118629550321
SeqIdentity 	63.0 	17306 	265 	2070 	6192 	0.733336158312 	0.113490364026
SeqIdentity 	64.0 	17182 	254 	2081 	6316 	0.728081698377 	0.108779443255
SeqIdentity 	65.0 	16979 	250 	2085 	6519 	0.719479638968 	0.107066381156
SeqIdentity 	66.0 	16855 	246 	2089 	6643 	0.714225179033 	0.105353319058
SeqIdentity 	67.0 	16477 	215 	2120 	7021 	0.698207551167 	0.0920770877944
SeqIdentity 	68.0 	16461 	215 	2120 	7037 	0.697529556337 	0.0920770877944
SeqIdentity 	69.0 	16212 	208 	2127 	7286 	0.686978261791 	0.0890792291221
SeqIdentity 	70.0 	16097 	205 	2130 	7401 	0.682105173948 	0.0877944325482
SeqIdentity 	71.0 	15831 	190 	2145 	7667 	0.670833509894 	0.0813704496788
SeqIdentity 	72.0 	15643 	176 	2159 	7855 	0.662867070639 	0.075374732334
SeqIdentity 	73.0 	15433 	162 	2173 	8065 	0.653968388491 	0.0693790149893
SeqIdentity 	74.0 	15232 	159 	2176 	8266 	0.645451078436 	0.0680942184154
SeqIdentity 	75.0 	15203 	157 	2178 	8295 	0.644222212806 	0.0672376873662
SeqIdentity 	76.0 	14783 	143 	2192 	8715 	0.626424848511 	0.0612419700214
SeqIdentity 	77.0 	14423 	134 	2201 	9075 	0.611169964829 	0.0573875802998
SeqIdentity 	78.0 	14253 	131 	2204 	9245 	0.603966269757 	0.0561027837259
SeqIdentity 	79.0 	14029 	118 	2217 	9469 	0.594474342133 	0.0505353319058
SeqIdentity 	80.0 	13981 	118 	2217 	9517 	0.592440357642 	0.0505353319058
SeqIdentity 	81.0 	13394 	112 	2223 	10104 	0.567566422306 	0.047965738758
SeqIdentity 	82.0 	13123 	108 	2227 	10375 	0.556082884868 	0.0462526766595
SeqIdentity 	83.0 	12957 	105 	2230 	10541 	0.549048688504 	0.0449678800857
SeqIdentity 	84.0 	12564 	98 	2237 	10934 	0.532395440485 	0.0419700214133
SeqIdentity 	85.0 	12258 	94 	2241 	11240 	0.519428789355 	0.0402569593148
SeqIdentity 	86.0 	11873 	89 	2246 	11625 	0.503114538752 	0.0381156316916
SeqIdentity 	87.0 	11559 	86 	2249 	11939 	0.489808890207 	0.0368308351178
SeqIdentity 	88.0 	11239 	76 	2259 	12259 	0.476248993601 	0.0325481798715
SeqIdentity 	89.0 	10800 	67 	2268 	12698 	0.457646510445 	0.0286937901499
SeqIdentity 	90.0 	10628 	66 	2269 	12870 	0.45035806602 	0.0282655246253
SeqIdentity 	91.0 	9710 	57 	2278 	13788 	0.411458112632 	0.0244111349036
SeqIdentity 	92.0 	9294 	53 	2282 	14204 	0.393830247044 	0.0226980728051
SeqIdentity 	93.0 	8567 	50 	2285 	14931 	0.363023856943 	0.0214132762313
SeqIdentity 	94.0 	8043 	46 	2289 	15455 	0.340819526251 	0.0197002141328
SeqIdentity 	95.0 	7417 	42 	2293 	16081 	0.314292978516 	0.0179871520343
SeqIdentity 	96.0 	6527 	41 	2294 	16971 	0.276579516081 	0.0175588865096
SeqIdentity 	97.0 	6031 	37 	2298 	17467 	0.255561676342 	0.0158458244111
SeqIdentity 	98.0 	5960 	37 	2298 	17538 	0.252553074283 	0.0158458244111
SeqIdentity 	99.0 	5943 	37 	2298 	17555 	0.251832704776 	0.0158458244111
SeqIdentity 	100.0 	5943 	37 	2298 	17555 	0.251832704776 	0.0158458244111
TypeIdentity 	0.0 	23599 	2335 	0 	0 	1.0 	1.0
TypeIdentity 	1.0 	23599 	2328 	7 	0 	1.0 	0.997002141328
TypeIdentity 	2.0 	23592 	2316 	19 	7 	0.999703377262 	0.991862955032
TypeIdentity 	3.0 	23567 	2292 	43 	32 	0.998644010339 	0.981584582441
TypeIdentity 	4.0 	23539 	2239 	96 	60 	0.997457519386 	0.958886509636
TypeIdentity 	5.0 	23420 	2173 	162 	179 	0.992414932836 	0.930620985011
TypeIdentity 	6.0 	23358 	2098 	237 	241 	0.989787702869 	0.898501070664
TypeIdentity 	7.0 	23319 	2060 	275 	280 	0.98813509047 	0.882226980728
TypeIdentity 	8.0 	23297 	1996 	339 	302 	0.987202847578 	0.854817987152
TypeIdentity 	9.0 	23249 	1945 	390 	350 	0.985168863087 	0.832976445396
TypeIdentity 	10.0 	23197 	1902 	433 	402 	0.982965379889 	0.814561027837
TypeIdentity 	11.0 	23152 	1849 	486 	447 	0.981058519429 	0.791862955032
TypeIdentity 	12.0 	23108 	1798 	537 	491 	0.979194033645 	0.770021413276
TypeIdentity 	13.0 	23049 	1763 	572 	550 	0.976693927709 	0.755032119914
TypeIdentity 	14.0 	23022 	1739 	596 	577 	0.975549811433 	0.744753747323
TypeIdentity 	15.0 	22995 	1701 	634 	604 	0.974405695157 	0.728479657388
TypeIdentity 	16.0 	22971 	1670 	665 	628 	0.973388702911 	0.715203426124
TypeIdentity 	17.0 	22918 	1618 	717 	681 	0.971142845036 	0.692933618844
TypeIdentity 	18.0 	22895 	1593 	742 	704 	0.970168227467 	0.682226980728
TypeIdentity 	19.0 	22866 	1569 	766 	733 	0.968939361837 	0.671948608137
TypeIdentity 	20.0 	22850 	1552 	783 	749 	0.968261367007 	0.664668094218
TypeIdentity 	21.0 	22796 	1490 	845 	803 	0.965973134455 	0.638115631692
TypeIdentity 	22.0 	22754 	1468 	867 	845 	0.964193398025 	0.62869379015
TypeIdentity 	23.0 	22721 	1444 	891 	878 	0.962795033688 	0.618415417559
TypeIdentity 	24.0 	22686 	1411 	924 	913 	0.961311919997 	0.604282655246
TypeIdentity 	25.0 	22668 	1399 	936 	931 	0.960549175813 	0.599143468951
TypeIdentity 	26.0 	22593 	1350 	985 	1006 	0.957371075046 	0.578158458244
TypeIdentity 	27.0 	22542 	1317 	1018 	1057 	0.955209966524 	0.564025695931
TypeIdentity 	28.0 	22508 	1291 	1044 	1091 	0.95376922751 	0.552890792291
TypeIdentity 	29.0 	22453 	1257 	1078 	1146 	0.951438620281 	0.538329764454
TypeIdentity 	30.0 	22428 	1237 	1098 	1171 	0.950379253358 	0.529764453961
TypeIdentity 	31.0 	22358 	1204 	1131 	1241 	0.947413025976 	0.515631691649
TypeIdentity 	32.0 	22315 	1190 	1145 	1284 	0.945590914869 	0.509635974304
TypeIdentity 	33.0 	22300 	1185 	1150 	1299 	0.944955294716 	0.507494646681
TypeIdentity 	34.0 	22189 	1136 	1199 	1410 	0.940251705581 	0.486509635974
TypeIdentity 	35.0 	22159 	1131 	1204 	1440 	0.938980465274 	0.484368308351
TypeIdentity 	36.0 	22091 	1105 	1230 	1508 	0.936098987245 	0.473233404711
TypeIdentity 	37.0 	22041 	1079 	1256 	1558 	0.933980253401 	0.462098501071
TypeIdentity 	38.0 	21993 	1058 	1277 	1606 	0.93194626891 	0.453104925054
TypeIdentity 	39.0 	21931 	1047 	1288 	1668 	0.929319038942 	0.448394004283
TypeIdentity 	40.0 	21916 	1042 	1293 	1683 	0.928683418789 	0.44625267666
TypeIdentity 	41.0 	21803 	1001 	1334 	1796 	0.9238950803 	0.42869379015
TypeIdentity 	42.0 	21733 	984 	1351 	1866 	0.920928852917 	0.421413276231
TypeIdentity 	43.0 	21642 	965 	1370 	1957 	0.91707275732 	0.413276231263
TypeIdentity 	44.0 	21610 	959 	1376 	1989 	0.91571676766 	0.410706638116
TypeIdentity 	45.0 	21548 	947 	1388 	2051 	0.913089537692 	0.40556745182
TypeIdentity 	46.0 	21460 	929 	1406 	2139 	0.909360566126 	0.397858672377
TypeIdentity 	47.0 	21388 	912 	1423 	2211 	0.906309589389 	0.390578158458
TypeIdentity 	48.0 	21325 	895 	1440 	2274 	0.903639984745 	0.38329764454
TypeIdentity 	49.0 	21290 	889 	1446 	2309 	0.902156871054 	0.380728051392
TypeIdentity 	50.0 	21286 	889 	1446 	2313 	0.901987372346 	0.380728051392
TypeIdentity 	51.0 	20972 	820 	1515 	2627 	0.888681723802 	0.351177730193
TypeIdentity 	52.0 	20947 	816 	1519 	2652 	0.88762235688 	0.349464668094
TypeIdentity 	53.0 	20857 	803 	1532 	2742 	0.883808635959 	0.343897216274
TypeIdentity 	54.0 	20747 	791 	1544 	2852 	0.879147421501 	0.338758029979
TypeIdentity 	55.0 	20686 	782 	1553 	2913 	0.87656256621 	0.334903640257
TypeIdentity 	56.0 	20604 	767 	1568 	2995 	0.873087842705 	0.328479657388
TypeIdentity 	57.0 	20526 	763 	1572 	3073 	0.869782617908 	0.326766595289
TypeIdentity 	58.0 	20403 	747 	1588 	3196 	0.86457053265 	0.319914346895
TypeIdentity 	59.0 	20260 	736 	1599 	3339 	0.858510953854 	0.315203426124
TypeIdentity 	60.0 	20218 	732 	1603 	3381 	0.856731217424 	0.313490364026
TypeIdentity 	61.0 	20047 	690 	1645 	3552 	0.849485147676 	0.295503211991
TypeIdentity 	62.0 	19923 	682 	1653 	3676 	0.844230687741 	0.292077087794
TypeIdentity 	63.0 	19794 	666 	1669 	3805 	0.838764354422 	0.2852248394
TypeIdentity 	64.0 	19691 	645 	1690 	3908 	0.834399762702 	0.276231263383
TypeIdentity 	65.0 	19510 	636 	1699 	4089 	0.826729946184 	0.272376873662
TypeIdentity 	66.0 	19409 	630 	1705 	4190 	0.822450103818 	0.269807280514
TypeIdentity 	67.0 	19092 	584 	1751 	4507 	0.809017331243 	0.250107066381
TypeIdentity 	68.0 	19076 	582 	1753 	4523 	0.808339336413 	0.249250535332
TypeIdentity 	69.0 	18888 	574 	1761 	4711 	0.800372897157 	0.245824411135
TypeIdentity 	70.0 	18817 	565 	1770 	4782 	0.797364295097 	0.241970021413
TypeIdentity 	71.0 	18604 	542 	1793 	4995 	0.788338488919 	0.232119914347
TypeIdentity 	72.0 	18450 	526 	1809 	5149 	0.781812788677 	0.225267665953
TypeIdentity 	73.0 	18286 	505 	1830 	5313 	0.774863341667 	0.216274089936
TypeIdentity 	74.0 	18117 	491 	1844 	5482 	0.767702021272 	0.210278372591
TypeIdentity 	75.0 	18097 	490 	1845 	5502 	0.766854527734 	0.209850107066
TypeIdentity 	76.0 	17723 	467 	1868 	5876 	0.751006398576 	0.2
TypeIdentity 	77.0 	17414 	444 	1891 	6185 	0.737912623416 	0.190149892934
TypeIdentity 	78.0 	17266 	429 	1906 	6333 	0.731641171236 	0.183725910064
TypeIdentity 	79.0 	17036 	414 	1921 	6563 	0.721894995551 	0.177301927195
TypeIdentity 	80.0 	16987 	407 	1928 	6612 	0.719818636383 	0.174304068522
TypeIdentity 	81.0 	16427 	380 	1955 	7172 	0.696088817323 	0.162740899358
TypeIdentity 	82.0 	16179 	372 	1963 	7420 	0.685579897453 	0.159314775161
TypeIdentity 	83.0 	16036 	354 	1981 	7563 	0.679520318658 	0.151605995717
TypeIdentity 	84.0 	15642 	334 	2001 	7957 	0.662824695962 	0.143040685225
TypeIdentity 	85.0 	15362 	320 	2015 	8237 	0.650959786432 	0.13704496788
TypeIdentity 	86.0 	14989 	303 	2032 	8610 	0.635154031951 	0.129764453961
TypeIdentity 	87.0 	14646 	292 	2043 	8953 	0.620619517776 	0.125053533191
TypeIdentity 	88.0 	14310 	275 	2060 	9289 	0.60638162634 	0.117773019272
TypeIdentity 	89.0 	13823 	256 	2079 	9776 	0.585745158693 	0.109635974304
TypeIdentity 	90.0 	13646 	253 	2082 	9953 	0.578244840883 	0.10835117773
TypeIdentity 	91.0 	12635 	228 	2107 	10964 	0.535404042544 	0.0976445396146
TypeIdentity 	92.0 	12170 	217 	2118 	11429 	0.515699817789 	0.0929336188437
TypeIdentity 	93.0 	11310 	200 	2135 	12289 	0.479257595661 	0.0856531049251
TypeIdentity 	94.0 	10680 	187 	2148 	12919 	0.452561549218 	0.0800856531049
TypeIdentity 	95.0 	9952 	173 	2162 	13647 	0.42171278444 	0.0740899357602
TypeIdentity 	96.0 	8805 	161 	2174 	14794 	0.373109030044 	0.0689507494647
TypeIdentity 	97.0 	8093 	147 	2188 	15506 	0.342938260096 	0.0629550321199
TypeIdentity 	98.0 	7962 	141 	2194 	15637 	0.337387177423 	0.0603854389722
TypeIdentity 	99.0 	7924 	141 	2194 	15675 	0.335776939701 	0.0603854389722
TypeIdentity 	100.0 	7924 	138 	2197 	15675 	0.335776939701 	0.0591006423983
ProteinClusters 	0.0 	24220 	3564 	0 	0 	1.0 	1.0
ProteinClusters 	9.0 	2933 	17 	3547 	21287 	0.121098265896 	0.00476992143659
ProteinClusters 	29.16 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	18.0 	873 	3 	3561 	23347 	0.0360445912469 	0.000841750841751
ProteinClusters 	11.16 	1672 	5 	3559 	22548 	0.0690338563171 	0.00140291806958
ProteinClusters 	9.36 	2287 	10 	3554 	21933 	0.0944260941371 	0.00280583613917
ProteinClusters 	27.36 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	14.76 	946 	4 	3560 	23274 	0.039058629232 	0.00112233445567
ProteinClusters 	27.0 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	35.28 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	36.0 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	18.72 	873 	3 	3561 	23347 	0.0360445912469 	0.000841750841751
ProteinClusters 	13.32 	1113 	4 	3560 	23107 	0.0459537572254 	0.00112233445567
ProteinClusters 	9.72 	2287 	10 	3554 	21933 	0.0944260941371 	0.00280583613917
ProteinClusters 	28.08 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	20.16 	755 	3 	3561 	23465 	0.0311725846408 	0.000841750841751
ProteinClusters 	28.44 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	26.28 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	7.2 	4003 	25 	3539 	20217 	0.165276630884 	0.00701459034792
ProteinClusters 	29.88 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	21.6 	755 	3 	3561 	23465 	0.0311725846408 	0.000841750841751
ProteinClusters 	30.6 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	19.8 	755 	3 	3561 	23465 	0.0311725846408 	0.000841750841751
ProteinClusters 	15.12 	907 	4 	3560 	23313 	0.0374483897605 	0.00112233445567
ProteinClusters 	5.4 	6056 	39 	3525 	18164 	0.250041288192 	0.0109427609428
ProteinClusters 	22.32 	713 	2 	3562 	23507 	0.0294384805945 	0.000561167227834
ProteinClusters 	12.96 	1359 	4 	3560 	22861 	0.0561106523534 	0.00112233445567
ProteinClusters 	32.76 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	20.52 	755 	3 	3561 	23465 	0.0311725846408 	0.000841750841751
ProteinClusters 	2.88 	9945 	160 	3404 	14275 	0.410611065235 	0.0448933782267
ProteinClusters 	30.24 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	10.44 	1801 	7 	3557 	22419 	0.0743600330306 	0.00196408529742
ProteinClusters 	11.88 	1672 	5 	3559 	22548 	0.0690338563171 	0.00140291806958
ProteinClusters 	8.28 	2933 	17 	3547 	21287 	0.121098265896 	0.00476992143659
ProteinClusters 	6.84 	4841 	33 	3531 	19379 	0.199876135425 	0.00925925925926
ProteinClusters 	21.24 	755 	3 	3561 	23465 	0.0311725846408 	0.000841750841751
ProteinClusters 	12.24 	1359 	4 	3560 	22861 	0.0561106523534 	0.00112233445567
ProteinClusters 	20.88 	755 	3 	3561 	23465 	0.0311725846408 	0.000841750841751
ProteinClusters 	10.8 	1801 	7 	3557 	22419 	0.0743600330306 	0.00196408529742
ProteinClusters 	16.2 	875 	3 	3561 	23345 	0.0361271676301 	0.000841750841751
ProteinClusters 	25.2 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	15.48 	907 	4 	3560 	23313 	0.0374483897605 	0.00112233445567
ProteinClusters 	14.4 	946 	4 	3560 	23274 	0.039058629232 	0.00112233445567
ProteinClusters 	4.68 	7083 	56 	3508 	17137 	0.292444260941 	0.0157126823793
ProteinClusters 	34.2 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	25.92 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	30.96 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	29.52 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	1.8 	11331 	235 	3329 	12889 	0.467836498761 	0.0659371492705
ProteinClusters 	31.32 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	17.64 	873 	3 	3561 	23347 	0.0360445912469 	0.000841750841751
ProteinClusters 	0.36 	23498 	2335 	1229 	722 	0.970189925681 	0.655162738496
ProteinClusters 	3.24 	8483 	92 	3472 	15737 	0.350247729149 	0.0258136924804
ProteinClusters 	24.84 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	3.96 	8483 	92 	3472 	15737 	0.350247729149 	0.0258136924804
ProteinClusters 	2.52 	9945 	160 	3404 	14275 	0.410611065235 	0.0448933782267
ProteinClusters 	18.36 	873 	3 	3561 	23347 	0.0360445912469 	0.000841750841751
ProteinClusters 	11.52 	1672 	5 	3559 	22548 	0.0690338563171 	0.00140291806958
ProteinClusters 	0.72 	23498 	2335 	1229 	722 	0.970189925681 	0.655162738496
ProteinClusters 	6.48 	4841 	33 	3531 	19379 	0.199876135425 	0.00925925925926
ProteinClusters 	6.12 	4841 	33 	3531 	19379 	0.199876135425 	0.00925925925926
ProteinClusters 	19.08 	755 	3 	3561 	23465 	0.0311725846408 	0.000841750841751
ProteinClusters 	32.4 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	3.6 	8483 	92 	3472 	15737 	0.350247729149 	0.0258136924804
ProteinClusters 	24.12 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	33.12 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	34.92 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	7.56 	4003 	25 	3539 	20217 	0.165276630884 	0.00701459034792
ProteinClusters 	19.44 	755 	3 	3561 	23465 	0.0311725846408 	0.000841750841751
ProteinClusters 	24.48 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	15.84 	907 	4 	3560 	23313 	0.0374483897605 	0.00112233445567
ProteinClusters 	21.96 	755 	3 	3561 	23465 	0.0311725846408 	0.000841750841751
ProteinClusters 	23.76 	456 	0 	3564 	23764 	0.0188274153592 	0.0
ProteinClusters 	2.16 	9945 	160 	3404 	14275 	0.410611065235 	0.0448933782267
ProteinClusters 	5.76 	6056 	39 	3525 	18164 	0.250041288192 	0.0109427609428
ProteinClusters 	33.84 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	33.48 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	35.64 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	22.68 	713 	2 	3562 	23507 	0.0294384805945 	0.000561167227834
ProteinClusters 	12.6 	1359 	4 	3560 	22861 	0.0561106523534 	0.00112233445567
ProteinClusters 	14.04 	946 	4 	3560 	23274 	0.039058629232 	0.00112233445567
ProteinClusters 	31.68 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	28.8 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	4.32 	7083 	56 	3508 	17137 	0.292444260941 	0.0157126823793
ProteinClusters 	16.56 	875 	3 	3561 	23345 	0.0361271676301 	0.000841750841751
ProteinClusters 	23.4 	456 	0 	3564 	23764 	0.0188274153592 	0.0
ProteinClusters 	32.04 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	16.92 	875 	3 	3561 	23345 	0.0361271676301 	0.000841750841751
ProteinClusters 	27.72 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	23.04 	456 	0 	3564 	23764 	0.0188274153592 	0.0
ProteinClusters 	1.44 	11331 	235 	3329 	12889 	0.467836498761 	0.0659371492705
ProteinClusters 	1.08 	11331 	235 	3329 	12889 	0.467836498761 	0.0659371492705
ProteinClusters 	5.04 	6056 	39 	3525 	18164 	0.250041288192 	0.0109427609428
ProteinClusters 	17.28 	873 	3 	3561 	23347 	0.0360445912469 	0.000841750841751
ProteinClusters 	25.56 	275 	0 	3564 	23945 	0.0113542526837 	0.0
ProteinClusters 	13.68 	1113 	4 	3560 	23107 	0.0459537572254 	0.00112233445567
ProteinClusters 	8.64 	2933 	17 	3547 	21287 	0.121098265896 	0.00476992143659
ProteinClusters 	7.92 	4003 	25 	3539 	20217 	0.165276630884 	0.00701459034792
ProteinClusters 	10.08 	1801 	7 	3557 	22419 	0.0743600330306 	0.00196408529742
ProteinClusters 	34.56 	0 	0 	3564 	24220 	0.0 	0.0
ProteinClusters 	26.64 	275 	0 	3564 	23945 	0.0113542526837 	0.0
Clustermembers 	0 	12589 	1502 	2062 	11631 	0.519777043765 	0.421436588103
Clustermembers 	1 	11968 	273 	3291 	12252 	0.494137076796 	0.0765993265993
Clustermembers 	2 	11964 	273 	3291 	12256 	0.49397192403 	0.0765993265993
Clustermembers 	3 	11946 	273 	3291 	12274 	0.493228736581 	0.0765993265993
Clustermembers 	4 	11902 	259 	3305 	12318 	0.491412056152 	0.0726711560045
Clustermembers 	5 	11772 	237 	3327 	12448 	0.486044591247 	0.0664983164983
Clustermembers 	6 	11496 	211 	3353 	12724 	0.474649050372 	0.0592031425365
Clustermembers 	7 	11020 	195 	3369 	13200 	0.454995871181 	0.0547138047138
Clustermembers 	8 	10575 	172 	3392 	13645 	0.436622625929 	0.0482603815937
Clustermembers 	9 	10060 	159 	3405 	14160 	0.415359207267 	0.0446127946128
Clustermembers 	10 	9730 	143 	3421 	14490 	0.401734104046 	0.0401234567901
Clustermembers 	11 	9296 	126 	3438 	14924 	0.383815028902 	0.0353535353535
Clustermembers 	12 	8853 	120 	3444 	15367 	0.365524360033 	0.03367003367
Clustermembers 	13 	8427 	111 	3453 	15793 	0.347935590421 	0.0311447811448
Clustermembers 	14 	8015 	100 	3464 	16205 	0.330924855491 	0.0280583613917
Clustermembers 	15 	7707 	96 	3468 	16513 	0.318208092486 	0.026936026936
Clustermembers 	16 	7388 	94 	3470 	16832 	0.305037159372 	0.0263748597082
